index,id,title,category,question,prediction,references,best_reference,exact_match,contains_match,token_f1,char_f1,context_chars,prompt_tokens
665,888,,SHORT,ಬಿಹುಟೊಲಿ ಮೊದಲ ಬಾರಿ ಪ್ರದರ್ಶಿಸಲಾದ ವರ್ಷ ಯಾವುದು?,1962.,1962ರಲ್ಲಿ,1962ರಲ್ಲಿ,0,1,0.0,0.6153846153846153,1001,497
666,889,,SHORT,"ನಾಗರಿಕತೆಗಳು ಯಾವ ಪ್ರದೇಶಗಳಲ್ಲಿ ಬೆಳೆವಣಿಗೆ ಹೊಂದಿವೆ?
",ನಾಗರಿಕತೆಗಳು ನದಿಗಳ ದಡದಲ್ಲಿ ಬೆಳೆವಣಿಗೆ ಹೊಂದಿವೆ.,ನದಿ ತಟದಲ್ಲಿ,ನದಿ ತಟದಲ್ಲಿ,0,0,0.0,0.3673469387755102,1091,518
667,891,,SHORT,"ಹರಪ್ಪ ಮತ್ತು ಮೊಹೆಂಜದಾರೋ ನಗರಗಳನ್ನು ಯಾವಾಗ ಪತ್ತೆ ಹಚ್ಚಲಾಯಿತು?
",1921.,1921ರಲ್ಲಿ,1921ರಲ್ಲಿ,0,1,0.0,0.6153846153846153,1091,522
668,892,,SHORT,"ಗುಪ್ತಗಾಮಿನಿ ನದಿ ಎಂದು ಯಾವ ನದಿಯನ್ನು ಕರೆಯುತ್ತಾರೆ?
",ಸಿಂಧೂ ನದಿ.,ಸರಸ್ವತೀ,ಸರಸ್ವತೀ,0,0,0.0,0.13333333333333333,1091,519
669,893,,SHORT,ಸಿಂಧೂ-ಸರಸ್ವತಿ ನಾಗರಿಕತೆ ಎಂಬ ಹೆಸರು ಬರಲು ಕಾರಣವಾದ ನದಿ ಯಾವುದು?,ಸಿಂಧೂ-ಸರಸ್ವತಿ ನಾಗರಿಕತೆ ಎಂಬ ಹೆಸರನ್ನು 1921ರಲ್ಲಿ ಪತ್ತೆಯಾದ ಹರಪ್ಪಾ ಮತ್ತು ಮೊಹೆಂಜದಾರೋ ನಗರಗಳ ಆಧಾರದ ಮೇಲೆ ಇತಿಹಾಸಕಾರರು ನೀಡಿದ್ದಾರೆ.,ಸಿಂಧೂ,ಸಿಂಧೂ,0,1,0.125,0.09174311926605505,1091,525
670,894,,SHORT,ಭಾರತದ ಮುಖ್ಯ ನಾಗರಿಕತೆಗಳು ಯಾವುವು?,"1. ಹರಪ್ಪಾ ನಾಗರಿಕತೆ (2500-1500 BC)
2. ಮೌರ್ಯ ನಾಗರಿಕತೆ (321 BC - 1850 AD)
3. ಬ್ರಾಹ್ಮಣ ನಾಗರಿಕತೆ (1500 BC - 1","ಹರಪ್ಪಾ, ಮೊಹೆಂಜದಾರೋ","ಹರಪ್ಪಾ, ಮೊಹೆಂಜದಾರೋ",0,0,0.09523809523809525,0.24444444444444446,1091,515
671,895,,SHORT,ಬುದ್ಧನು ಶೋಧಿಸಿದ ಬೋಧನಾ ವಿಧಾನಗಳು ಯಾವ ವಿಷಯವನ್ನು ಒಳಗೊಂಡಿವೆ?,ಬುದ್ಧನು 'ಸಂವೇದನೆಗಳ' (vedana) ಮೇಲೆ ಗಮನಹರಿಸುತ್ತಾನೆ. ಅವನು 'ಸಂವೇದನೆಗಳ' (vedana) ಮೇಲೆ ಗಮನಹರಿಸುತ್ತಾನೆ. ಅವನು 'ಸಂವೇದನೆಗಳ' (vedana) ಮೇಲೆ ಗಮನಹರಿಸುತ್ತಾನೆ. ಅವನು,ಧ್ಯಾನದ ತನ್ಮಯತೆಯನ್ನು ಗಮನಪೂರ್ವಕ ಆಚರಣೆಯೊಂದಿಗೆ ಮೇಳೈಸುವುದು,ಧ್ಯಾನದ ತನ್ಮಯತೆಯನ್ನು ಗಮನಪೂರ್ವಕ ಆಚರಣೆಯೊಂದಿಗೆ ಮೇಳೈಸುವುದು,0,0,0.0,0.4431137724550898,658,364
672,897,,SHORT,"ಬುದ್ಧನು ಪ್ರಾಚೀನ ಯೋಗದಲ್ಲಿ ಯಾವ ಅಂಶವನ್ನು ತಿರಸ್ಕರಿಸಿದನು?
",ಬುದ್ಧನು 'ಸಾವಿನ ನಂತರದ ಮುಕ್ತಿ'ಯ (moksha) ಕಲ್ಪನೆಯನ್ನು ತಿರಸ್ಕರಿಸಿದನು.,ಸಾವಿನ ನಂತರ ಮುಕ್ತಿ ಸಿಗುವ ಅಭಿಪ್ರಾಯವನ್ನು,ಸಾವಿನ ನಂತರ ಮುಕ್ತಿ ಸಿಗುವ ಅಭಿಪ್ರಾಯವನ್ನು,0,0,0.16666666666666666,0.6206896551724137,658,363
673,899,,SHORT,ಜೀವನದಲ್ಲಿ ಧ್ಯಾನಸ್ಥ ಸ್ಥಿತಿಯಲ್ಲಿರುವುದನ್ನು ಏನೆನ್ನುತ್ತಾರೆ?,ಮಧ್ಯಂತರ ಸ್ಥಿತಿಗಳು (Intermediate States).,ತನ್ಮಯತೆಯ,ತನ್ಮಯತೆಯ,0,0,0.0,0.2380952380952381,658,363
674,900,,SHORT,"ಬುದ್ಧನ ಯಾವ ಕೃತಿಗಳಲ್ಲಿ ಯೋಗದ ಕುರಿತು ಚರ್ಚಿಸಲಾಗಿದೆ?
",ಬುದ್ಧನ ಮೊದಲಿನ ಧರ್ಮಪ್ರವಚನಗಳು.,ಬ್ರಾಹ್ಮಣ ಗ್ರಂಥಗಳ,ಬ್ರಾಹ್ಮಣ ಗ್ರಂಥಗಳ,0,0,0.0,0.45,658,362
675,901,,SHORT,"ಸಂತರು, ಯಾವ ಗುಂಪಿಗೆ ಸೇರಿದವರು ಎಂದು ಹೇಳಲಾಗುತ್ತದೆ?",ಸಂತಾಲರು.,ಪ್ರೋಟೊ-ಅಸ್ಟ್ರಲಾಯ್ಡ್ ಗುಂಪಿಗೆ,ಪ್ರೋಟೊ-ಅಸ್ಟ್ರಲಾಯ್ಡ್ ಗುಂಪಿಗೆ,0,0,0.0,0.375,482,298
676,903,,SHORT,ಯಾವ ಬುಡಕಟ್ಟು ಜನರು ಚಿತ್ತಗಾಂಗ್‌ ಬೆಟ್ಟ ಪ್ರದೇಶಗಳಲ್ಲಿ ನೆಲೆಸಿದ್ದಾರೆ?,ತಿಪೆರಿಗಳು.,ತಿಪೆರಿಗಳು,ತಿಪೆರಿಗಳು,1,1,1.0,1.0,482,306
677,904,,SHORT,ಯಾವ ಬುಡಕಟ್ಟು ಜನರು ಸುಸಾಂಗ್ ಬೆಟ್ಟ ಪ್ರದೇಶಗಳಲ್ಲಿ ನೆಲೆಸಿದ್ದಾರೆ?,"ಗಾರೊಗಳು, ಹಜಾಂಗ್‌ಗಳು, ಕಚಾರಿಗಳು ಮತ್ತು ತಿಪೆರಿಗಳು.",ಗಾರೊ ಮತ್ತು ಹಜಾಂಗ್‍ಗಳು,ಗಾರೊ ಮತ್ತು ಹಜಾಂಗ್‍ಗಳು,0,0,0.25,0.6206896551724138,482,303
678,905,,SHORT,"ಸಂತರು, ಯಾವ ಪ್ರದೇಶದಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದರೆ?",ಸಂತಾಲರು (Santal),ರಾಜ್‍ಶಾಹಿ ಮತ್ತು ದಿನಾಜ್‍ಪುರ್ ಜಿಲ್ಲೆ,ರಾಜ್‍ಶಾಹಿ ಮತ್ತು ದಿನಾಜ್‍ಪುರ್ ಜಿಲ್ಲೆ,0,0,0.0,0.22727272727272727,482,296
679,907,,SHORT,ಮಂಗೋಲಾಯ್ಡ್ ಅಂಶಗಳನ್ನು ಹೊಂದಿರುವ ಬುಡಕಟ್ಟುಗಳು ಯಾವುವು?,"ಗಾರೊ, ಹಜಾಂಗ್, ಕಚಾರಿ ಮತ್ತು ತಿಪೆರಿ.","ಗಾರೊ, ಹಜಾಂಗ್, ಕಚಾರಿ ಮತ್ತು ತಿಪೆರಿ","ಗಾರೊ, ಹಜಾಂಗ್, ಕಚಾರಿ ಮತ್ತು ತಿಪೆರಿ",1,1,1.0,1.0,482,304
680,908,,SHORT,ಬಾಂಗ್ಲಾದೇಶ ಮುಖ್ಯ ಮೇಲ್ಮೈ ಲಕ್ಷಣ ಯಾವುದು?,ಬಾಂಗ್ಲಾದೇಶವು ಮುಖ್ಯವಾಗಿ ಸಮತಟ್ಟಾದ ಭೂಪ್ರದೇಶವನ್ನು ಹೊಂದಿದೆ. ಇದು ಗಂಗಾ-ಬ್ರಹ್ಮಪುತ್ರ ನದೀ ಮುಖಜ ಭೂಪ್ರದೇಶದಲ್ಲಿದೆ. ಇದು ಪಶ್ಚಿಮದಲ್ಲಿ 100 ಮೀಟರ್‌ಗಿಂತಲೂ ಕಡಿಮೆ ಎತ್ತರದ ಕ,ಗಂಗಾ-ಬ್ರಹ್ಮಪುತ್ರ ನದೀ ಮುಖಜ ಭೂಪ್ರದೇಶದಲ್ಲಿದೆ,ಗಂಗಾ-ಬ್ರಹ್ಮಪುತ್ರ ನದೀ ಮುಖಜ ಭೂಪ್ರದೇಶದಲ್ಲಿದೆ,0,1,0.4347826086956522,0.44311377245508987,447,325
681,909,,SHORT,ಬಾಂಗ್ಲಾದೇಶದ ರಾಜಧಾನಿ ಯಾವದು? ,ಢಾಕಾ ನಗರ.,ಢಾಕಾ ನಗರ,ಢಾಕಾ ನಗರ,1,1,1.0,1.0,447,323
682,910,,SHORT,ಬಾಂಗ್ಲಾದೇಶವು ಯಾವುದರ ಒಂದು ದೇಶವಾಗಿದೆ?,ಬಾಂಗ್ಲಾದೇಶವು ಏಷ್ಯಾದ ಒಂದು ದೇಶವಾಗಿದೆ.,ದಕ್ಷಿಣ ಏಷ್ಯದ ಒಂದು ಗಣರಾಜ್ಯ,ದಕ್ಷಿಣ ಏಷ್ಯದ ಒಂದು ಗಣರಾಜ್ಯ,0,0,0.25,0.5283018867924528,447,322
683,911,,SHORT,ಬಾಂಗ್ಲಾದೇಶದ ಉತ್ತರಕ್ಕೆ ಭಾರತದ ಯಾವ ರಾಜ್ಯ ಇದೆ? ,ಪಶ್ಚಿಮ ಬಂಗಾಳ.,"ಪಶ್ಚಿಮ ಬಂಗಾಲ,","ಪಶ್ಚಿಮ ಬಂಗಾಲ,",0,0,0.5,0.9090909090909091,447,325
684,912,,SHORT,"ಬಾಂಗ್ಲಾದೇಶದಲ್ಲಿ ಕಂಡುಬರುವ ಮೇಲ್ಜಾತಿ ಹಿಂದೂಗಳು ಯಾರು?
",ಷಿಯಂಗರು (Shiyas) ಮತ್ತು ಷೌದ್ರಗಳು (Shaudras).,ತಿಪೆರಿಗಳು,ತಿಪೆರಿಗಳು,0,0,0.0,0.27906976744186046,1182,563
685,914,,SHORT,"ಮುಸ್ಲಿಮರು ಬಾಂಗ್ಲಾದೇಶಕ್ಕೆ ಯಾವ ಶತಮಾನದಲ್ಲಿ ಬಂದರು?
",13ನೇ ಶತಮಾನದಲ್ಲಿ.,13ನೆಯ ಶತಮಾನ,13ನೆಯ ಶತಮಾನ,0,0,0.0,0.6666666666666666,1182,560
686,915,,SHORT,"ಕೆಳಜಾತಿಯ ಹಿಂದೂಗಳನ್ನು ಇಸ್ಲಾಂಗೆ ಮತಾಂತರ ಮಾಡಿದವರು ಯಾರು?
",ಮುಸ್ಲಿಂ ಸುಫಿಗಳು.,ಮುಸ್ಲಿಮ್ ಮತದ ಸೂಫಿ,ಮುಸ್ಲಿಮ್ ಮತದ ಸೂಫಿ,0,0,0.0,0.6206896551724138,1182,563
687,916,,SHORT,"ಬಾಂಗ್ಲಾದೇಶದ ಜನ ಯಾವ ಧರ್ಮವನ್ನು ಹೆಚ್ಚು ಅನುಸರಿಸುತ್ತಾರೆ?
",ಮುಸ್ಲಿಮರು.,ಮುಸ್ಲಿಮರು,ಮುಸ್ಲಿಮರು,1,1,1.0,1.0,1182,560
688,918,,SHORT,ಬಾಂಗ್ಲಾದೇಶದಲ್ಲಿ ಕಂಡುಬರುವ ಕೆಳಜಾತಿಯ ಹಿಂದೂಗಳು ಯಾರು?,"ಮ್ರುಗಳು, ಷಿಯಂಗರು, ತಿಪೆರಿಗಳು, ಲುಷಾಯಿಗಳು, ಕ್ರೈಸ್ತರು.",ಷಿಯಂಗರು,ಷಿಯಂಗರು,0,1,0.33333333333333337,0.2916666666666667,1182,563
689,919,,SHORT,ನೈನಿತಾಲ್ ಪ್ರದೇಶದಲ್ಲಿ ಮಾನ್ಸೂನ್ ಯಾವಾಗ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ ?,"ನೈನಿತಾಲ್‌ನಲ್ಲಿ, ಮಾನ್ಸೂನ್ ಸೆಪ್ಟೆಂಬರ್‌ಗೆ ಸರಿಯಾಗಿಲ್ಲದೆಯೇ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ.",ಮೇ ಮಧ್ಯಭಾಗದಲ್ಲಿ,ಮೇ ಮಧ್ಯಭಾಗದಲ್ಲಿ,0,0,0.0,0.3037974683544304,542,276
690,920,,SHORT,"ಮಾನ್ಸೂನ್ ನಂತರದ ಸಮಯದ ಮುಖ್ಯ ಗುಣಲಕ್ಷಣ ಏನು?
",ಮಾನ್ಸೂನ್ ನಂತರದ ಸಮಯವು (October to March) ಶುಷ್ಕ.,ದೀರ್ಘ ಮಧ್ಯಂತರದ ನಂತರ ಮಳೆ ಸಾಮಾನ್ಯವಾಗಿ,ದೀರ್ಘ ಮಧ್ಯಂತರದ ನಂತರ ಮಳೆ ಸಾಮಾನ್ಯವಾಗಿ,0,0,0.0,0.4411764705882353,542,274
691,921,,SHORT,"ಯಾವ ತಿಂಗಳಿನಲ್ಲಿ ನೈನಿತಾಲ್ ನ ವಾತಾವರಣ ತಾಪಮಾನವು ಕಡಿಮೆಯಾಗುತ್ತಾ ಬರುತ್ತದೆ?
",ಜುಲೈ ಮತ್ತು ಆಗಸ್ಟ್‌ನಲ್ಲಿ.,ಜುಲೈ ಮತ್ತು ಆಗಸ್ಟ್‌ನಲ್ಲಿ,ಜುಲೈ ಮತ್ತು ಆಗಸ್ಟ್‌ನಲ್ಲಿ,1,1,1.0,1.0,542,288
692,922,,SHORT,ಬೌದ್ಧ ಗುಹೆಯ ಚೈತ್ಯವು ಒಂದು ಕಾಲದಲ್ಲಿ ಏನನ್ನು ಹೊಂದಿತ್ತು?,"ಇದು ಎತ್ತರದ ಪರದೆಯ ಗೋಡೆಯನ್ನು ಹೊಂದಿತ್ತು, ಇದು ಈಗ ನಾಶವಾಗಿ ಹೋಗಿದೆ.",ಎತ್ತರದ ಪರದೆಯ ಗೋಡೆಯನ್ನು,ಎತ್ತರದ ಪರದೆಯ ಗೋಡೆಯನ್ನು,0,1,0.5,0.5714285714285715,968,473
693,923,,SHORT,ಬೌದ್ಧ ಗುಹೆಗಳಲ್ಲಿ ಯಾವುದು ಏಕೈಕ ಗೃಹವಾಗಿದೆ?,ವೊಂದೇ (ಗುಹೆ 10).,ವಿಶ್ವಕರ್ಮ,ವಿಶ್ವಕರ್ಮ,0,0,0.0,0.09999999999999999,968,471
694,924,,SHORT,ಎಲ್ಲೋರ ಗುಹೆ ಚೈತ್ಯ ಹಜಾರದ  ಹಿಂಭಾಗದಲ್ಲಿ ಯಾವ ಮರದ ಚಿತ್ರವನ್ನು ಕೆತ್ತಲಾಗಿದೆ?,ಮರದ ಚಿತ್ರವು ಹಜಾರದ ಹಿಂಭಾಗದಲ್ಲಿ ಕೆತ್ತಲಾದ 'ಮರದ ಹಜಾರ' (Wooden Jharokha) ಚಿತ್ರವಾಗಿದೆ.,ಪ್ಲೇನ್ ಬ್ರಾಕೆಟ್ ಕ್ಯಾಪಿಟಲ್‌,ಪ್ಲೇನ್ ಬ್ರಾಕೆಟ್ ಕ್ಯಾಪಿಟಲ್‌,0,0,0.0,0.26666666666666666,968,481
695,925,,SHORT,ಬೌದ್ಧ ಗುಹೆಯು ಯಾವ ಗುಹೆಗಳ ರಚನೆಯನ್ನು ಅನುಸರಿಸುತ್ತದೆ?,19 ಮತ್ತು 26.,ಅಜಂತದ 19 ಮತ್ತು 26 ಗುಹೆಗಳ,ಅಜಂತದ 19 ಮತ್ತು 26 ಗುಹೆಗಳ,0,1,0.7499999999999999,0.6206896551724138,968,474
696,927,,SHORT,ಬೌದ್ಧ ಗುಹೆಯನ್ನು ನಿರ್ಮಿಸಿದ ದಿನಾಂಕ ಸುಮಾರು ಯಾವುದು ಎಂದು ಸೂಚಿಸಲಾಗಿದೆ?,700.,700,700,1,1,1.0,1.0,968,475
697,928,,SHORT,ಬಾಂಗ್ಲಾದೇಶದಲ್ಲಿ ಬ್ರಹ್ಮಪುತ್ರ ನದಿಯನ್ನು ಯಾವ ಹೆಸರಿನಿಂದ ಕರೆಯುತ್ತಾರೆ?,ಟನ್‌ಗಾ (Tungab),ಜಮುನಾ,ಜಮುನಾ,0,0,0.0,0.23529411764705882,687,366
698,929,,SHORT,ಬಾಂಗ್ಲಾದೇಶದ ಉತ್ತರ ಜಿಲ್ಲೆಗಳಿಗೆ ನೀರುಣಿಸುವ ಪ್ರಮುಖ ನದಿ ಯಾವುದು?,ದಕ್ಷಿಣ ಬಂಗಾಳದ ಜಮುನಾ.,ತಿಸ್ತ,ತಿಸ್ತ,0,0,0.0,0.1818181818181818,687,364
699,930,,SHORT," ಟಾಟಾ ಇನ್ಸ್ಟಿಟ್ಯೂಟ್ ಆಫ್ ಫಂಡಮೆಂಟಲ್ ರಿಸರ್ಚ್, ಮುಂಬೈ ನ ಸ್ಥಾಪಕರು ಯಾರು ?",ಭಾರತದ ಮೊದಲ ಪ್ರಧಾನಿ ಜವಾಹರಲಾಲ್ ನೆಹರು.,ನೆಹರು,ನೆಹರು,0,1,0.33333333333333337,0.2857142857142857,1053,522
700,931,,SHORT,ಹೋಮಿ ಜೆ. ಭಾಭಾ ಅವರು ತನ್ನ ಪರಮಾಣು ಭೌತಶಾಸ್ತ್ರದ ವೃತ್ತಿಜೀವನವನ್ನುಎಲ್ಲಿ  ಆರಂಭಿಸಿದರು?,ಬ್ರಿಟನ್‌ಗೆ (UK).,ಬ್ರಿಟನ್ನಲ್ಲಿ,ಬ್ರಿಟನ್ನಲ್ಲಿ,0,0,0.0,0.5833333333333334,1053,526
701,933,,SHORT,ಹೋಮಿ ಜೆ. ಭಾಭಾ ಅವರು ಸ್ವತಂತ್ರವಾಗಿ 1944 ರಲ್ಲಿ ಯಾವುದರ ಮೇಲೆ  ಸಂಶೋಧನೆ ನಡೆಸಿದರು?,ಭಾರತದಲ್ಲಿ ಸ್ವತಂತ್ರವಾಗಿ ಪರಮಾಣು ಶಸ್ತ್ರಾಸ್ತ್ರಗಳ (Nuclear weapons) ಅಭಿವೃದ್ಧಿ.,ಪರಮಾಣು ಶಸ್ತ್ರಾಸ್ತ್ರಗಳ ಬಗ್ಗೆ,ಪರಮಾಣು ಶಸ್ತ್ರಾಸ್ತ್ರಗಳ ಬಗ್ಗೆ,0,0,0.4,0.49438202247191015,1053,522
702,934,,SHORT, ಭಾಭಾ  ಬೆಂಗಳೂರಿನ  ಭಾರತೀಯ ವಿಜ್ಞಾನ ಸಂಸ್ಥೆಯಲ್ಲಿ ಯಾವ  ಸಂಶೋಧನಾ ಘಟಕವನ್ನು ಸ್ಥಾಪಿಸಿದರು?,ಭಾರತೀಯ ವಿಜ್ಞಾನ ಸಂಸ್ಥೆಯಲ್ಲಿ ಕಾಸ್ಮಿಕ್ ರೇ ರಿಸರ್ಚ್ ಯುನಿಟ್.,ಭೌತಶಾಸ್ತ್ರದಲ್ಲಿ,ಭೌತಶಾಸ್ತ್ರದಲ್ಲಿ,0,0,0.0,0.3548387096774194,1053,523
703,935,,SHORT,ಹೋಮಿ ಜೆ. ಭಾಭಾ ಅವರನ್ನು ಪರಮಾಣು ಕಾರ್ಯಕ್ರಮದ ನಿರ್ದೇಶಕರನ್ನಾಗಿ ನೇಮಿಸಿದವರು ಯಾರು?,ಜವಾಹರಲಾಲ್ ನೆಹರು.,ನೆಹರು,ನೆಹರು,0,1,0.6666666666666666,0.5263157894736842,1053,517
704,936,,SHORT,"1901 ರ ಜನಗಣತಿಯ ಪ್ರಕಾರ ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರದಲ್ಲಿ ಹಿಂದೂಗಳು ಜನಸಂಖ್ಯೆಯ ಎಷ್ಟು ಪ್ರತಿಶತ ಇದ್ದರು?
",5.24%,23.72%ನಷ್ಟು,23.72%ನಷ್ಟು,0,0,0.0,0.16666666666666666,542,337
705,939,,SHORT,"ಹಿಂದೂಗಳು ಯಾವ ಭೂ ಭಾಗದಲ್ಲಿ ಹೆಚ್ಚಾಗಿ ವಾಸಿಸುತ್ತಿದ್ದರು?
",ಹಿಂದೂಗಳು ಜಮ್ಮು (Jammu) ಪ್ರದೇಶದಲ್ಲಿ ಹೆಚ್ಚಾಗಿ ವಾಸಿಸುತ್ತಿದ್ದರು.,ಜಮ್ಮುವಿನಲ್ಲಿ,ಜಮ್ಮುವಿನಲ್ಲಿ,0,0,0.0,0.34374999999999994,542,318
706,940,,SHORT,1901 ರ ಜನಗಣತಿಯ ಪ್ರಕಾರ ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರದಲ್ಲಿ ಬೌದ್ಧರು ಜನಸಂಖ್ಯೆಯ ಎಷ್ಟು ಪ್ರತಿಶತ ಇದ್ದರು?,1.21%,1.21%ನಷ್ಟು,1.21%ನಷ್ಟು,0,1,0.8,0.5454545454545454,542,338
707,941,,SHORT,"1901 ರ ಜನಗಣತಿಯ ಪ್ರಕಾರ ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರದಲ್ಲಿ ಮುಸ್ಲಿಂಮರು ಜನಸಂಖ್ಯೆಯ ಎಷ್ಟು ಪ್ರತಿಶತ ಇದ್ದರು?
",74.16%,74.16%ನಷ್ಟು,74.16%ನಷ್ಟು,0,1,0.8,0.6153846153846153,542,340
708,942,,SHORT,ಯಾವುದರ ನಂತರ ನೆಹರು ಚಿಹ್ನೆಯ ಶಕ್ತಿಯನ್ನು ಅರ್ಥಮಾಡಿಕೊಂಡರು?,ಸಮುದ್ರದಲ್ಲಿ ಉಪ್ಪಿನ ತಯಾರಿಕೆಯು ಬ್ರಿಟಿಷ್‌ರ ವಿರುದ್ಧದ ಸಾರ್ವತ್ರಿಕ ಪ್ರತಿಭಟನೆಯ ಶಕ್ತಿಯನ್ನು ಪ್ರದರ್ಶಿಸಿತು.,ಪ್ರತಿಭಟನೆಯು ಬಿಸಿ ಏರಿದ ನಂತರ,ಪ್ರತಿಭಟನೆಯು ಬಿಸಿ ಏರಿದ ನಂತರ,0,0,0.0,0.38532110091743116,604,329
709,945,,SHORT,ಗಾಂಧಿ ಯಾವ ಚಳುವಳಿ ಆರಂಭಿಸುವ ಯೋಜನೆಯನ್ನು ಮಾಡಿದ್ದರು?,ಸತ್ಯಾಗ್ರಹ ಚಳುವಳಿ.,ನಾಗರಿಕ ಅಸಹಕಾರ ಚಳುವಳಿ,ನಾಗರಿಕ ಅಸಹಕಾರ ಚಳುವಳಿ,0,0,0.4,0.6666666666666666,604,326
710,946,,SHORT,ಕಾನೂನುಬದ್ಧ ಅಪರಾಧ ಯಾವುದು?,ಉಪ್ಪನ್ನು ತಯಾರಿಸುವುದು.,ಉಪ್ಪನ್ನು ತಯಾರಿಸಿ ಕಾನೂನು ಭಂಗ ಮಡುವುದು,ಉಪ್ಪನ್ನು ತಯಾರಿಸಿ ಕಾನೂನು ಭಂಗ ಮಡುವುದು,0,0,0.28571428571428575,0.76,604,321
711,947,,SHORT,ನೆಹರು ಪ್ರತಿಭಟನೆಗೆ ಹೇಗೆ ಪ್ರತಿಕ್ರಿಯಿಸಿದರು?,"ನೆಹರು ಪ್ರತಿಭಟನೆಯು 'ಒಂದು ವಸಂತಕಾಲ'ದಂತೆ (springtime) ಕಾಣುತ್ತದೆ ಎಂದು ಹೇಳಿದರು.
ಇದು 'ಅಭೂತಪೂರ್ವ' ಜನಪ್ರಿಯ ಪ್ರತಿಕ್ರಿಯೆಯಾಗಿತ್ತು.
ಇದು 'ಸಂಘಟಿತ' ಪ್ರತಿಭಟನೆಯ",ಒಂದು ವಸಂತಕಾಲವು ಇದ್ದಕ್ಕಿದ್ದಂತೆ ಹೊರಹೊಮ್ಮಿರುವಂತೆ ಕಾಣುತ್ತದೆ,ಒಂದು ವಸಂತಕಾಲವು ಇದ್ದಕ್ಕಿದ್ದಂತೆ ಹೊರಹೊಮ್ಮಿರುವಂತೆ ಕಾಣುತ್ತದೆ,0,0,0.2,0.5325443786982248,604,324
712,948,,SHORT,ನೆಹರು ಮತ್ತು ಹೆಚ್ಚಿನ ಕಾಂಗ್ರೆಸ್ ನಾಯಕರು ಆರಂಭದಲ್ಲಿ ಯಾವುದರಲ್ಲಿ ಒಳಪಟ್ಟಿದ್ದರು?,ಅವರು ಗಾಂಧೀಜಿಯವರ ‘ಸತ್ಯಾಗ್ರಹ’ದ ಯೋಜನೆಯು ‘ಅಪರಾಧ’ದ ‘ಸಂಕೇತದ’ ಶಕ್ತಿಯನ್ನು ಅರಿತುಕೊಂಡ ನಂತರ ಮಾತ್ರ ಅದರ ಪರಿಣಾಮದ ಬಗ್ಗೆ ಸಂಶಯ ಪಟ್ಟಿದ್ದರು.,ಸಂಶಯ,ಸಂಶಯ,0,1,0.125,0.07692307692307693,604,329
713,949,,SHORT,ಬ್ರೆಯಾಂಟ್  ಉದ್ಯಾನವನ್ನು ೧೯೦೮ ರಲ್ಲಿ ಯಾರು ಯೋಜಿಸಿದ್ದಾರೆ? ,ಹೆಚ್. ಡಿ. ಬ್ರೆಯಾಂಟ್‌ರವರಿಂದ.,ಹೆಚ್. ಡಿ. ಬ್ರೆಯಾಂಟ್‌,ಹೆಚ್. ಡಿ. ಬ್ರೆಯಾಂಟ್‌,0,1,0.6666666666666666,0.8421052631578948,579,362
714,951,,SHORT,ಪಾರ್ಕ್‌ನಲ್ಲಿ ಹೂವುಗಳು ಹೇಗೆ ಮಿಂಚುತ್ತವೆ?,"ಅತ್ಯುಚ್ಛ್ರಾಯ ಕಾಲದಲ್ಲಿ, ಅತಿದೊಡ್ಡ ವಿಭಾಗದಲ್ಲಿರುವ ಸುಮಾರು 740 ಪ್ರಭೇದದ ಗುಲಾಬಿಗಳು, ಅತಿದೊಡ್ಡ ವಿಭಾಗದಲ್ಲಿರುವ ಸುಮಾರು 740 ಪ್ರಭೇದದ ಗುಲಾಬಿಗಳು, ಅತಿದ",ಕಾಮನಬಿಲ್ಲಿನಂತೆ,ಕಾಮನಬಿಲ್ಲಿನಂತೆ,0,0,0.0,0.15384615384615388,579,353
715,954,,SHORT,ಬ್ರೆಯಾಂಟ್  ಪಾರ್ಕ್ ಎಷ್ಟು ವಿಸ್ತಾರವಾಗಿದೆ?,ಬ್ರೆಯಾಂಟ್  ಪಾರ್ಕ್ 20.5 acres (8.3 ha) ವಿಸ್ತಾರವಾಗಿದೆ.,20.5 acres,20.5 acres,0,1,0.5,0.33333333333333337,579,356
716,955,,SHORT,1857 ರಲ್ಲಿ ಬ್ರೆಯಾಂಟ್ ಉದ್ಯಾನವನ  ಯಾವ ಮರಗಳಿಗೆ ನೆಲೆಯಾಗಿದೆ?,1857 ರ ನೀಲಿಗಿರಿ (Indigofera tinctoria) ಮತ್ತು ಬೋಧಿ (Ficus religiosa).,ನೀಲಿಗಿರಿ ಮರಗಳು ಮತ್ತು ಬೋಧಿ ವೃಕ್ಷ,ನೀಲಿಗಿರಿ ಮರಗಳು ಮತ್ತು ಬೋಧಿ ವೃಕ್ಷ,0,0,0.42857142857142855,0.43902439024390244,579,365
